id_contrat,num_contrat,id_client,ref_intermediaire,code_produit,libelle_produit,type_produit,statut_produit,code_regime_fiscal,code_etat_contrat,code_mode_gestion,prime_initiale,somme_versements,somme_rachats,valeur_rachat,valeur_acquise,date_souscription,date_effet_contrat,date_derniere_revue,date_prochaine_revue,flag_nantissement,flag_resynchro,nom_intermediaire,pays_intermediaire,type_intermediaire,score_lc189,risque_contrat,remediation_ouverte
BA001164,BA001164,CLI_0862,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,273000,273000,115000,160500,26300,2026-04-03,2026-04-03,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001165,BA001165,CLI_0862,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,442000,527000,0,515400,154800,2025-08-02,2025-08-02,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001166,BA001166,CLI_0863,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,L,1020000,1416000,0,1819900,384900,2024-05-09,2024-05-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001167,BA001167,CLI_0864,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,3608000,4251000,917000,4576100,1565900,2019-06-06,2019-06-06,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA001168,BA001168,CLI_0865,INT_0010,WEALINS_DE,Wealins Germany,AV,legacy,AV,ENC,L,407000,407000,0,452200,130600,2024-07-21,2024-07-21,,,False,False,Rhine Capital Advisors,Germany,courtier,0,LOW,False
BA001169,BA001169,CLI_0866,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,298000,97000,288500,95900,2019-10-11,2019-10-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001170,BA001170,CLI_0867,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,581000,581000,0,798200,187000,2021-03-08,2021-03-08,,,True,True,Valoria Capital,France,courtier,0,LOW,False
BA001171,BA001171,CLI_0868,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1354000,1688000,510000,1146500,303900,2020-06-27,2020-06-27,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001172,BA001172,CLI_0868,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1279000,1279000,0,1806600,626100,2018-11-03,2018-11-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001173,BA001173,CLI_0869,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1345000,1345000,0,1216300,231800,2021-11-09,2021-11-09,,,True,False,Valoria Capital,France,courtier,0,LOW,True
BA001174,BA001174,CLI_0870,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,1056000,1259000,0,1286900,382900,2024-07-12,2024-07-12,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001175,BA001175,CLI_0871,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,491000,491000,167000,296400,70100,2025-09-12,2025-09-12,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001176,BA001176,CLI_0872,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,413000,413000,0,537500,152900,2022-05-17,2022-05-17,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001177,BA001177,CLI_0873,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,304000,40000,235300,57900,2021-11-07,2021-11-07,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001178,BA001178,CLI_0874,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,287800,57800,2019-08-30,2019-08-30,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001179,BA001179,CLI_0874,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,304000,304000,30000,279900,49400,2023-10-16,2023-10-16,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001180,BA001180,CLI_0874,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,549000,776000,226000,740400,211000,2023-10-14,2023-10-14,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001181,BA001181,CLI_0875,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,473000,473000,0,670000,203800,2025-02-19,2025-02-19,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001182,BA001182,CLI_0875,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,498000,596000,0,851000,286200,2025-10-24,2025-10-24,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001183,BA001183,CLI_0876,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,293000,293000,0,330000,64700,2024-12-14,2024-12-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001184,BA001184,CLI_0876,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,395000,395000,0,498800,161900,2026-02-13,2026-02-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001185,BA001185,CLI_0877,INT_0006,WEALIFE_LU,Wealins Life Luxembourg,AV,actif,AV,ENC,C,409000,409000,56000,373900,98100,2019-06-19,2019-06-19,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001186,BA001186,CLI_0877,INT_0006,WEALIFE_LU,Wealins Life Luxembourg,AV,actif,AV,ENC,C,256000,256000,0,228800,77000,2020-01-09,2020-01-09,,,True,True,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001187,BA001187,CLI_0878,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,292000,0,342400,85700,2022-11-25,2022-11-25,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA001188,BA001188,CLI_0878,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,253000,271000,0,311600,80100,2022-10-20,2022-10-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001189,BA001189,CLI_0879,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,250000,0,328100,84400,2025-04-04,2025-04-04,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001190,BA001190,CLI_0880,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1940000,2870000,0,3559900,860100,2019-09-05,2019-09-05,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001191,BA001191,CLI_0881,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,446000,553000,0,675300,186200,2021-03-28,2021-03-28,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001192,BA001192,CLI_0881,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,308000,308000,0,317300,49800,2020-07-13,2020-07-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA001193,BA001193,CLI_0882,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,270000,73300,2025-04-09,2025-04-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001194,BA001194,CLI_0883,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,L,250000,250000,0,239200,61200,2021-04-02,2021-04-02,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001195,BA001195,CLI_0884,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,446000,446000,0,567300,139700,2023-03-06,2023-03-06,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001196,BA001196,CLI_0885,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,269000,0,362200,78700,2019-02-11,2019-02-11,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,True
BA001197,BA001197,CLI_0886,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2568000,2568000,0,2606600,656900,2020-01-30,2020-01-30,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001198,BA001198,CLI_0886,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,2432000,2583000,266000,2334000,423600,2019-06-18,2019-06-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001199,BA001199,CLI_0886,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,2145000,2665000,0,3849600,895700,2020-02-10,2020-02-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001200,BA001200,CLI_0887,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,493000,493000,0,611400,98500,2023-08-14,2023-08-14,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001201,BA001201,CLI_0888,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,343000,0,445800,140500,2025-12-16,2025-12-16,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001202,BA001202,CLI_0889,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,334100,106900,2021-11-16,2021-11-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001203,BA001203,CLI_0889,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,258000,258000,0,296700,80800,2025-07-30,2025-07-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001204,BA001204,CLI_0890,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,TER,C,1777000,1777000,0,2410900,453900,2021-06-20,2021-06-20,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001205,BA001205,CLI_0891,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,1799000,1799000,596000,1491500,466000,2018-10-03,2018-10-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001206,BA001206,CLI_0892,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,618000,885000,0,1154300,364900,2025-10-20,2025-10-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001207,BA001207,CLI_0893,INT_0005,WEALIFE_ES,Wealins Life Spain,AV,actif,AV,ENC,L,289000,289000,0,382300,79500,2023-09-29,2023-09-29,,,False,True,Iberia Patrimonio,Spain,courtier,0,LOW,False
BA001208,BA001208,CLI_0894,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,250000,297000,0,287900,79800,2025-03-04,2025-03-04,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001209,BA001209,CLI_0895,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,ENC,C,525000,634000,0,884200,212800,2020-07-23,2020-07-23,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,True
BA001210,BA001210,CLI_0896,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,694000,694000,0,671000,144700,2026-05-01,2026-05-01,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001211,BA001211,CLI_0897,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,381000,447000,0,508000,137600,2022-09-19,2022-09-19,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001212,BA001212,CLI_0898,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1026000,1026000,0,905400,205600,2018-09-21,2018-09-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001213,BA001213,CLI_0899,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,1476000,1897000,133000,2089100,483000,2025-07-18,2025-07-18,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001214,BA001214,CLI_0900,INT_0006,PLAT_SER,Platinum Serenity,AV,actif,AV,ENC,L,250000,250000,0,277000,74800,2023-06-24,2023-06-24,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001215,BA001215,CLI_0901,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,328000,25000,420700,130200,2020-06-10,2020-06-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001216,BA001216,CLI_0902,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,303000,0,343300,58600,2024-06-14,2024-06-14,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001217,BA001217,CLI_0903,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,47000,188600,64900,2019-12-15,2019-12-15,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001218,BA001218,CLI_0904,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,401000,484000,0,456000,139200,2024-09-06,2024-09-06,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,True
BA001219,BA001219,CLI_0905,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,856000,999000,0,1109300,243600,2021-07-20,2021-07-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001220,BA001220,CLI_0905,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,332000,332000,0,456600,138200,2024-09-18,2024-09-18,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001221,BA001221,CLI_0905,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,1089000,1089000,0,1368800,434100,2021-11-11,2021-11-11,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001222,BA001222,CLI_0906,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,457000,457000,166000,408300,93100,2022-06-30,2022-06-30,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001223,BA001223,CLI_0907,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,373000,373000,0,410900,89500,2024-02-13,2024-02-13,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001224,BA001224,CLI_0907,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,250000,250000,0,318900,76400,2025-09-16,2025-09-16,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001225,BA001225,CLI_0908,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,711000,711000,0,1023700,301800,2018-10-15,2018-10-15,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001226,BA001226,CLI_0909,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,345000,410000,38000,530600,166500,2023-05-26,2023-05-26,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001227,BA001227,CLI_0910,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,L,3180000,3955000,0,4893400,814200,2019-04-01,2019-04-01,,,True,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001228,BA001228,CLI_0911,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,L,639000,639000,0,581000,166200,2020-10-16,2020-10-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001229,BA001229,CLI_0912,INT_0006,WEACAP_LU,Wealins Capi Luxembourg,CAP,actif,CAP,ENC,L,295000,341000,0,472900,163500,2023-07-11,2023-07-11,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001230,BA001230,CLI_0913,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,880000,880000,393000,580400,189100,2021-11-19,2021-11-19,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001231,BA001231,CLI_0913,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,747000,747000,0,1072400,208800,2021-09-14,2021-09-14,,,False,True,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001232,BA001232,CLI_0913,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,774000,774000,0,941900,219200,2019-01-30,2019-01-30,,,False,True,Porto Investimentos,Portugal,courtier,0,LOW,False
BA001233,BA001233,CLI_0914,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,3229000,3229000,0,3116100,1020100,2019-11-12,2019-11-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001234,BA001234,CLI_0915,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,250000,250000,37000,262100,79200,2023-04-30,2023-04-30,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001235,BA001235,CLI_0916,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,ENC,C,791000,1021000,0,1028000,163700,2018-12-24,2018-12-24,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001236,BA001236,CLI_0916,INT_0006,WEALIFE_LU,Wealins Life Luxembourg,AV,actif,AV,ENC,C,585000,585000,0,775500,125000,2022-07-31,2022-07-31,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA001237,BA001237,CLI_0917,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1563000,1856000,547000,1864100,635200,2022-09-09,2022-09-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001238,BA001238,CLI_0917,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1293000,1293000,347000,871600,269600,2024-08-19,2024-08-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001239,BA001239,CLI_0917,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,C,1354000,1684000,0,1669600,527800,2024-03-18,2024-03-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001240,BA001240,CLI_0918,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,958000,958000,99000,1086600,377600,2021-07-09,2021-07-09,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001241,BA001241,CLI_0919,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,0,261600,83700,2026-06-18,2026-06-18,,,True,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001242,BA001242,CLI_0920,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,869000,1224000,0,1680300,520700,2024-10-07,2024-10-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001243,BA001243,CLI_0921,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,2277000,2523000,0,2484700,607200,2022-05-22,2022-05-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001244,BA001244,CLI_0922,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,250000,0,281300,92200,2024-05-23,2024-05-23,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001245,BA001245,CLI_0923,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,1155000,1304000,0,1547200,311300,2023-04-15,2023-04-15,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,True
BA001246,BA001246,CLI_0924,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,81000,171000,49800,2018-09-20,2018-09-20,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001247,BA001247,CLI_0925,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,330000,411000,0,394800,134800,2022-12-06,2022-12-06,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001248,BA001248,CLI_0926,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,476000,476000,0,421400,80600,2024-11-20,2024-11-20,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,True
BA001249,BA001249,CLI_0927,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,484000,484000,0,505200,155500,2021-10-19,2021-10-19,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001250,BA001250,CLI_0928,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,857000,951000,70000,1186100,333100,2023-02-10,2023-02-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001251,BA001251,CLI_0929,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,1474000,1474000,0,1431400,284700,2022-11-22,2022-11-22,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA001252,BA001252,CLI_0930,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,L,741000,813000,0,1058400,360800,2021-02-18,2021-02-18,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001253,BA001253,CLI_0931,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,250000,50000,194100,41700,2023-12-13,2023-12-13,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001254,BA001254,CLI_0931,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,250000,0,295700,45500,2024-01-14,2024-01-14,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001255,BA001255,CLI_0932,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,1132000,1132000,463000,910300,287100,2021-04-12,2021-04-12,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001256,BA001256,CLI_0932,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,2725000,2725000,0,3630400,953700,2026-05-03,2026-05-03,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001257,BA001257,CLI_0933,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,250000,0,278700,49800,2025-11-18,2025-11-18,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001258,BA001258,CLI_0934,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,510000,510000,0,704100,198500,2021-01-23,2021-01-23,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001259,BA001259,CLI_0935,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,250000,60000,248200,43700,2025-01-11,2025-01-11,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001260,BA001260,CLI_0936,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,385000,385000,66000,432900,117300,2024-05-13,2024-05-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001261,BA001261,CLI_0937,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,521000,685000,0,792500,204600,2021-12-12,2021-12-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA001262,BA001262,CLI_0938,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,TER,C,1126000,1357000,0,1555700,450100,2019-03-01,2019-03-01,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001263,BA001263,CLI_0938,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,L,1227000,2012000,0,2087900,506300,2020-05-10,2020-05-10,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001264,BA001264,CLI_0938,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,C,916000,1117000,0,1474000,322300,2020-01-31,2020-01-31,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA001265,BA001265,CLI_0939,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,308000,77000,246700,67900,2021-02-26,2021-02-26,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001266,BA001266,CLI_0940,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,438000,438000,0,441100,125400,2019-12-03,2019-12-03,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001267,BA001267,CLI_0941,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,546000,627000,0,627000,219000,2022-12-25,2022-12-25,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA001268,BA001268,CLI_0942,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1446000,1519000,0,1525400,406900,2021-04-02,2021-04-02,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA001269,BA001269,CLI_0943,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,495000,587000,74000,476900,166900,2023-03-01,2023-03-01,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001270,BA001270,CLI_0943,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,1289000,1562000,0,1775600,359600,2023-04-06,2023-04-06,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA001271,BA001271,CLI_0944,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,L,923000,1100000,0,1184100,284500,2026-01-02,2026-01-02,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA001272,BA001272,CLI_0945,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,C,3889000,3889000,0,4221300,864600,2025-05-04,2025-05-04,,,False,True,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
