id_role,id_contrat,id_client,code_role,libelle_role
ROLE_003446,BA001187,CLI_0878,S,Souscripteur / Preneur
ROLE_003447,BA001187,CLI_0878,A,Assuré
ROLE_003448,BA001187,CLI_0878,B,Bénéficiaire en cas de décès
ROLE_003449,BA001188,CLI_0878,S,Souscripteur / Preneur
ROLE_003450,BA001188,CLI_0878,A,Assuré
ROLE_003451,BA001188,CLI_0878,B,Bénéficiaire en cas de décès
ROLE_003452,BA001189,CLI_0879,S,Souscripteur / Preneur
ROLE_003453,BA001189,CLI_0879,A,Assuré
ROLE_003454,BA001189,CLI_0879,B,Bénéficiaire en cas de décès
ROLE_003455,BA001190,CLI_0880,S,Souscripteur / Preneur
ROLE_003456,BA001190,CLI_0880,A,Assuré
ROLE_003457,BA001190,CLI_0880,B,Bénéficiaire en cas de décès
ROLE_003458,BA001191,CLI_0881,S,Souscripteur / Preneur
ROLE_003459,BA001191,CLI_0881,A,Assuré
ROLE_003460,BA001191,CLI_0881,B,Bénéficiaire en cas de décès
ROLE_003461,BA001192,CLI_0881,S,Souscripteur / Preneur
ROLE_003462,BA001192,CLI_0881,B,Bénéficiaire en cas de décès
ROLE_003463,BA001193,CLI_0882,S,Souscripteur / Preneur
ROLE_003464,BA001193,CLI_0882,A,Assuré
ROLE_003465,BA001193,CLI_0882,B,Bénéficiaire en cas de décès
ROLE_003466,BA001194,CLI_0883,S,Souscripteur / Preneur
ROLE_003467,BA001194,CLI_0883,A,Assuré
ROLE_003468,BA001194,CLI_0883,B,Bénéficiaire en cas de décès
ROLE_003469,BA001195,CLI_0884,S,Souscripteur / Preneur
ROLE_003470,BA001195,CLI_0884,B,Bénéficiaire en cas de décès
ROLE_003471,BA001196,CLI_0885,S,Souscripteur / Preneur
ROLE_003472,BA001196,CLI_0885,B,Bénéficiaire en cas de décès
ROLE_003473,BA001197,CLI_0886,S,Souscripteur / Preneur
ROLE_003474,BA001197,CLI_0886,A,Assuré
ROLE_003475,BA001197,CLI_0886,B,Bénéficiaire en cas de décès
ROLE_003476,BA001198,CLI_0886,S,Souscripteur / Preneur
ROLE_003477,BA001198,CLI_0886,A,Assuré
ROLE_003478,BA001198,CLI_0886,B,Bénéficiaire en cas de décès
ROLE_003479,BA001199,CLI_0886,S,Souscripteur / Preneur
ROLE_003480,BA001199,CLI_0886,A,Assuré
ROLE_003481,BA001199,CLI_0886,B,Bénéficiaire en cas de décès
ROLE_003482,BA001200,CLI_0887,S,Souscripteur / Preneur
ROLE_003483,BA001200,CLI_0887,A,Assuré
ROLE_003484,BA001200,CLI_0887,B,Bénéficiaire en cas de décès
ROLE_003485,BA001201,CLI_0888,S,Souscripteur / Preneur
ROLE_003486,BA001201,CLI_0888,A,Assuré
ROLE_003487,BA001201,CLI_0888,B,Bénéficiaire en cas de décès
ROLE_003488,BA001202,CLI_0889,S,Souscripteur / Preneur
ROLE_003489,BA001202,CLI_0889,A,Assuré
ROLE_003490,BA001202,CLI_0889,B,Bénéficiaire en cas de décès
ROLE_003491,BA001203,CLI_0889,S,Souscripteur / Preneur
ROLE_003492,BA001203,CLI_0889,A,Assuré
ROLE_003493,BA001203,CLI_0889,B,Bénéficiaire en cas de décès
ROLE_003494,BA001204,CLI_0890,S,Souscripteur / Preneur
ROLE_003495,BA001204,CLI_0890,A,Assuré
ROLE_003496,BA001204,CLI_0890,B,Bénéficiaire en cas de décès
ROLE_003497,BA001205,CLI_0891,S,Souscripteur / Preneur
ROLE_003498,BA001205,CLI_0891,A,Assuré
ROLE_003499,BA001205,CLI_0891,B,Bénéficiaire en cas de décès
ROLE_003500,BA001206,CLI_0892,S,Souscripteur / Preneur
ROLE_003501,BA001206,CLI_0892,A,Assuré
ROLE_003502,BA001206,CLI_0892,B,Bénéficiaire en cas de décès
ROLE_003503,BA001207,CLI_0893,S,Souscripteur / Preneur
ROLE_003504,BA001207,CLI_0893,A,Assuré
ROLE_003505,BA001207,CLI_0893,B,Bénéficiaire en cas de décès
ROLE_003506,BA001208,CLI_0894,S,Souscripteur / Preneur
ROLE_003507,BA001208,CLI_0894,A,Assuré
ROLE_003508,BA001208,CLI_0894,B,Bénéficiaire en cas de décès
ROLE_003509,BA001208,CLI_0894,UBO,Bénéficiaire effectif
ROLE_003510,BA001209,CLI_0895,S,Souscripteur / Preneur
ROLE_003511,BA001209,CLI_0895,A,Assuré
ROLE_003512,BA001209,CLI_0895,B,Bénéficiaire en cas de décès
ROLE_003513,BA001210,CLI_0896,S,Souscripteur / Preneur
ROLE_003514,BA001210,CLI_0896,A,Assuré
ROLE_003515,BA001210,CLI_0896,B,Bénéficiaire en cas de décès
ROLE_003516,BA001211,CLI_0897,S,Souscripteur / Preneur
ROLE_003517,BA001211,CLI_0897,A,Assuré
ROLE_003518,BA001211,CLI_0897,B,Bénéficiaire en cas de décès
ROLE_003519,BA001212,CLI_0898,S,Souscripteur / Preneur
ROLE_003520,BA001212,CLI_0898,A,Assuré
ROLE_003521,BA001212,CLI_0898,B,Bénéficiaire en cas de décès
ROLE_003522,BA001213,CLI_0899,S,Souscripteur / Preneur
ROLE_003523,BA001213,CLI_0899,A,Assuré
ROLE_003524,BA001213,CLI_0899,B,Bénéficiaire en cas de décès
ROLE_003525,BA001214,CLI_0900,S,Souscripteur / Preneur
ROLE_003526,BA001214,CLI_0900,A,Assuré
ROLE_003527,BA001214,CLI_0900,B,Bénéficiaire en cas de décès
ROLE_003528,BA001215,CLI_0901,S,Souscripteur / Preneur
ROLE_003529,BA001215,CLI_0901,B,Bénéficiaire en cas de décès
ROLE_003530,BA001216,CLI_0902,S,Souscripteur / Preneur
ROLE_003531,BA001216,CLI_0902,A,Assuré
ROLE_003532,BA001216,CLI_0902,B,Bénéficiaire en cas de décès
ROLE_003533,BA001217,CLI_0903,S,Souscripteur / Preneur
ROLE_003534,BA001217,CLI_0903,B,Bénéficiaire en cas de décès
ROLE_003535,BA001218,CLI_0904,S,Souscripteur / Preneur
ROLE_003536,BA001218,CLI_0904,A,Assuré
ROLE_003537,BA001218,CLI_0904,B,Bénéficiaire en cas de décès
ROLE_003538,BA001219,CLI_0905,S,Souscripteur / Preneur
ROLE_003539,BA001219,CLI_0905,A,Assuré
ROLE_003540,BA001219,CLI_0905,B,Bénéficiaire en cas de décès
ROLE_003541,BA001220,CLI_0905,S,Souscripteur / Preneur
ROLE_003542,BA001220,CLI_0905,A,Assuré
ROLE_003543,BA001220,CLI_0905,B,Bénéficiaire en cas de décès
ROLE_003544,BA001221,CLI_0905,S,Souscripteur / Preneur
ROLE_003545,BA001221,CLI_0905,A,Assuré
ROLE_003546,BA001221,CLI_0905,B,Bénéficiaire en cas de décès
ROLE_003547,BA001222,CLI_0906,S,Souscripteur / Preneur
ROLE_003548,BA001222,CLI_0906,A,Assuré
ROLE_003549,BA001222,CLI_0906,B,Bénéficiaire en cas de décès
ROLE_003550,BA001223,CLI_0907,S,Souscripteur / Preneur
ROLE_003551,BA001223,CLI_0907,A,Assuré
ROLE_003552,BA001223,CLI_0907,B,Bénéficiaire en cas de décès
ROLE_003553,BA001224,CLI_0907,S,Souscripteur / Preneur
ROLE_003554,BA001224,CLI_0907,A,Assuré
ROLE_003555,BA001224,CLI_0907,B,Bénéficiaire en cas de décès
ROLE_003556,BA001225,CLI_0908,S,Souscripteur / Preneur
ROLE_003557,BA001225,CLI_0908,A,Assuré
ROLE_003558,BA001225,CLI_0908,B,Bénéficiaire en cas de décès
ROLE_003559,BA001226,CLI_0909,S,Souscripteur / Preneur
ROLE_003560,BA001226,CLI_0909,A,Assuré
ROLE_003561,BA001226,CLI_0909,B,Bénéficiaire en cas de décès
ROLE_003562,BA001227,CLI_0910,S,Souscripteur / Preneur
ROLE_003563,BA001227,CLI_0910,A,Assuré
ROLE_003564,BA001227,CLI_0910,B,Bénéficiaire en cas de décès
ROLE_003565,BA001228,CLI_0911,S,Souscripteur / Preneur
ROLE_003566,BA001228,CLI_0911,A,Assuré
ROLE_003567,BA001228,CLI_0911,B,Bénéficiaire en cas de décès
ROLE_003568,BA001229,CLI_0912,S,Souscripteur / Preneur
ROLE_003569,BA001229,CLI_0912,A,Assuré
ROLE_003570,BA001229,CLI_0912,B,Bénéficiaire en cas de décès
ROLE_003571,BA001230,CLI_0913,S,Souscripteur / Preneur
ROLE_003572,BA001230,CLI_0913,B,Bénéficiaire en cas de décès
ROLE_003573,BA001231,CLI_0913,S,Souscripteur / Preneur
ROLE_003574,BA001231,CLI_0913,A,Assuré
ROLE_003575,BA001231,CLI_0913,B,Bénéficiaire en cas de décès
ROLE_003576,BA001232,CLI_0913,S,Souscripteur / Preneur
ROLE_003577,BA001232,CLI_0913,A,Assuré
ROLE_003578,BA001232,CLI_0913,B,Bénéficiaire en cas de décès
ROLE_003579,BA001233,CLI_0914,S,Souscripteur / Preneur
ROLE_003580,BA001233,CLI_0914,B,Bénéficiaire en cas de décès
ROLE_003581,BA001234,CLI_0915,S,Souscripteur / Preneur
ROLE_003582,BA001234,CLI_0915,A,Assuré
ROLE_003583,BA001234,CLI_0915,B,Bénéficiaire en cas de décès
ROLE_003584,BA001235,CLI_0916,S,Souscripteur / Preneur
ROLE_003585,BA001235,CLI_0916,A,Assuré
ROLE_003586,BA001235,CLI_0916,B,Bénéficiaire en cas de décès
ROLE_003587,BA001236,CLI_0916,S,Souscripteur / Preneur
ROLE_003588,BA001236,CLI_0916,A,Assuré
ROLE_003589,BA001236,CLI_0916,B,Bénéficiaire en cas de décès
ROLE_003590,BA001237,CLI_0917,S,Souscripteur / Preneur
ROLE_003591,BA001237,CLI_0917,A,Assuré
ROLE_003592,BA001237,CLI_0917,B,Bénéficiaire en cas de décès
ROLE_003593,BA001237,CLI_0917,UBO,Bénéficiaire effectif
ROLE_003594,BA001238,CLI_0917,S,Souscripteur / Preneur
ROLE_003595,BA001238,CLI_0917,B,Bénéficiaire en cas de décès
ROLE_003596,BA001238,CLI_0917,UBO,Bénéficiaire effectif
ROLE_003597,BA001239,CLI_0917,S,Souscripteur / Preneur
ROLE_003598,BA001239,CLI_0917,A,Assuré
ROLE_003599,BA001239,CLI_0917,B,Bénéficiaire en cas de décès
ROLE_003600,BA001239,CLI_0917,UBO,Bénéficiaire effectif
ROLE_003601,BA001240,CLI_0918,S,Souscripteur / Preneur
ROLE_003602,BA001240,CLI_0918,A,Assuré
ROLE_003603,BA001240,CLI_0918,B,Bénéficiaire en cas de décès
ROLE_003604,BA001241,CLI_0919,S,Souscripteur / Preneur
ROLE_003605,BA001241,CLI_0919,A,Assuré
ROLE_003606,BA001241,CLI_0919,B,Bénéficiaire en cas de décès
ROLE_003607,BA001242,CLI_0920,S,Souscripteur / Preneur
ROLE_003608,BA001242,CLI_0920,A,Assuré
ROLE_003609,BA001242,CLI_0920,B,Bénéficiaire en cas de décès
ROLE_003610,BA001243,CLI_0921,S,Souscripteur / Preneur
ROLE_003611,BA001243,CLI_0921,A,Assuré
ROLE_003612,BA001243,CLI_0921,B,Bénéficiaire en cas de décès
ROLE_003613,BA001244,CLI_0922,S,Souscripteur / Preneur
ROLE_003614,BA001244,CLI_0922,B,Bénéficiaire en cas de décès
ROLE_003615,BA001245,CLI_0923,S,Souscripteur / Preneur
ROLE_003616,BA001245,CLI_0923,B,Bénéficiaire en cas de décès
ROLE_003617,BA001246,CLI_0924,S,Souscripteur / Preneur
ROLE_003618,BA001246,CLI_0924,A,Assuré
ROLE_003619,BA001246,CLI_0924,B,Bénéficiaire en cas de décès
ROLE_003620,BA001246,CLI_0924,UBO,Bénéficiaire effectif
ROLE_003621,BA001247,CLI_0925,S,Souscripteur / Preneur
ROLE_003622,BA001247,CLI_0925,A,Assuré
ROLE_003623,BA001247,CLI_0925,B,Bénéficiaire en cas de décès
ROLE_003624,BA001248,CLI_0926,S,Souscripteur / Preneur
ROLE_003625,BA001248,CLI_0926,B,Bénéficiaire en cas de décès
ROLE_003626,BA001249,CLI_0927,S,Souscripteur / Preneur
ROLE_003627,BA001249,CLI_0927,B,Bénéficiaire en cas de décès
ROLE_003628,BA001250,CLI_0928,S,Souscripteur / Preneur
ROLE_003629,BA001250,CLI_0928,A,Assuré
ROLE_003630,BA001250,CLI_0928,B,Bénéficiaire en cas de décès
ROLE_003631,BA001251,CLI_0929,S,Souscripteur / Preneur
ROLE_003632,BA001251,CLI_0929,A,Assuré
ROLE_003633,BA001251,CLI_0929,B,Bénéficiaire en cas de décès
ROLE_003634,BA001251,CLI_0929,UBO,Bénéficiaire effectif
ROLE_003635,BA001252,CLI_0930,S,Souscripteur / Preneur
ROLE_003636,BA001252,CLI_0930,B,Bénéficiaire en cas de décès
ROLE_003637,BA001253,CLI_0931,S,Souscripteur / Preneur
ROLE_003638,BA001253,CLI_0931,A,Assuré
ROLE_003639,BA001253,CLI_0931,B,Bénéficiaire en cas de décès
ROLE_003640,BA001254,CLI_0931,S,Souscripteur / Preneur
ROLE_003641,BA001254,CLI_0931,A,Assuré
ROLE_003642,BA001254,CLI_0931,B,Bénéficiaire en cas de décès
ROLE_003643,BA001255,CLI_0932,S,Souscripteur / Preneur
ROLE_003644,BA001255,CLI_0932,A,Assuré
ROLE_003645,BA001255,CLI_0932,B,Bénéficiaire en cas de décès
ROLE_003646,BA001256,CLI_0932,S,Souscripteur / Preneur
ROLE_003647,BA001256,CLI_0932,A,Assuré
ROLE_003648,BA001256,CLI_0932,B,Bénéficiaire en cas de décès
ROLE_003649,BA001257,CLI_0933,S,Souscripteur / Preneur
ROLE_003650,BA001257,CLI_0933,B,Bénéficiaire en cas de décès
ROLE_003651,BA001258,CLI_0934,S,Souscripteur / Preneur
ROLE_003652,BA001258,CLI_0934,A,Assuré
ROLE_003653,BA001258,CLI_0934,B,Bénéficiaire en cas de décès
ROLE_003654,BA001259,CLI_0935,S,Souscripteur / Preneur
ROLE_003655,BA001259,CLI_0935,A,Assuré
ROLE_003656,BA001259,CLI_0935,B,Bénéficiaire en cas de décès
ROLE_003657,BA001260,CLI_0936,S,Souscripteur / Preneur
ROLE_003658,BA001260,CLI_0936,B,Bénéficiaire en cas de décès
ROLE_003659,BA001261,CLI_0937,S,Souscripteur / Preneur
ROLE_003660,BA001261,CLI_0937,A,Assuré
ROLE_003661,BA001261,CLI_0937,B,Bénéficiaire en cas de décès
ROLE_003662,BA001262,CLI_0938,S,Souscripteur / Preneur
ROLE_003663,BA001262,CLI_0938,A,Assuré
ROLE_003664,BA001262,CLI_0938,B,Bénéficiaire en cas de décès
ROLE_003665,BA001263,CLI_0938,S,Souscripteur / Preneur
ROLE_003666,BA001263,CLI_0938,A,Assuré
ROLE_003667,BA001263,CLI_0938,B,Bénéficiaire en cas de décès
ROLE_003668,BA001264,CLI_0938,S,Souscripteur / Preneur
ROLE_003669,BA001264,CLI_0938,B,Bénéficiaire en cas de décès
ROLE_003670,BA001265,CLI_0939,S,Souscripteur / Preneur
ROLE_003671,BA001265,CLI_0939,A,Assuré
ROLE_003672,BA001265,CLI_0939,B,Bénéficiaire en cas de décès
ROLE_003673,BA001266,CLI_0940,S,Souscripteur / Preneur
ROLE_003674,BA001266,CLI_0940,A,Assuré
ROLE_003675,BA001266,CLI_0940,B,Bénéficiaire en cas de décès
ROLE_003676,BA001266,CLI_0940,UBO,Bénéficiaire effectif
ROLE_003677,BA001267,CLI_0941,S,Souscripteur / Preneur
ROLE_003678,BA001267,CLI_0941,B,Bénéficiaire en cas de décès
ROLE_003679,BA001268,CLI_0942,S,Souscripteur / Preneur
ROLE_003680,BA001268,CLI_0942,A,Assuré
ROLE_003681,BA001268,CLI_0942,B,Bénéficiaire en cas de décès
ROLE_003682,BA001269,CLI_0943,S,Souscripteur / Preneur
ROLE_003683,BA001269,CLI_0943,A,Assuré
ROLE_003684,BA001269,CLI_0943,B,Bénéficiaire en cas de décès
ROLE_003685,BA001270,CLI_0943,S,Souscripteur / Preneur
ROLE_003686,BA001270,CLI_0943,A,Assuré
ROLE_003687,BA001270,CLI_0943,B,Bénéficiaire en cas de décès
ROLE_003688,BA001271,CLI_0944,S,Souscripteur / Preneur
ROLE_003689,BA001271,CLI_0944,B,Bénéficiaire en cas de décès
ROLE_003690,BA001272,CLI_0945,S,Souscripteur / Preneur
ROLE_003691,BA001272,CLI_0945,A,Assuré
ROLE_003692,BA001272,CLI_0945,B,Bénéficiaire en cas de décès
ROLE_003693,BA001273,CLI_0946,S,Souscripteur / Preneur
ROLE_003694,BA001273,CLI_0946,A,Assuré
ROLE_003695,BA001273,CLI_0946,B,Bénéficiaire en cas de décès
ROLE_003696,BA001274,CLI_0946,S,Souscripteur / Preneur
ROLE_003697,BA001274,CLI_0946,A,Assuré
ROLE_003698,BA001274,CLI_0946,B,Bénéficiaire en cas de décès
ROLE_003699,BA001275,CLI_0946,S,Souscripteur / Preneur
ROLE_003700,BA001275,CLI_0946,A,Assuré
ROLE_003701,BA001275,CLI_0946,B,Bénéficiaire en cas de décès
ROLE_003702,BA001276,CLI_0947,S,Souscripteur / Preneur
ROLE_003703,BA001276,CLI_0947,B,Bénéficiaire en cas de décès
ROLE_003704,BA001277,CLI_0948,S,Souscripteur / Preneur
ROLE_003705,BA001277,CLI_0948,A,Assuré
ROLE_003706,BA001277,CLI_0948,B,Bénéficiaire en cas de décès
ROLE_003707,BA001278,CLI_0948,S,Souscripteur / Preneur
ROLE_003708,BA001278,CLI_0948,A,Assuré
ROLE_003709,BA001278,CLI_0948,B,Bénéficiaire en cas de décès
ROLE_003710,BA001279,CLI_0949,S,Souscripteur / Preneur
ROLE_003711,BA001279,CLI_0949,A,Assuré
ROLE_003712,BA001279,CLI_0949,B,Bénéficiaire en cas de décès
ROLE_003713,BA001280,CLI_0950,S,Souscripteur / Preneur
ROLE_003714,BA001280,CLI_0950,A,Assuré
ROLE_003715,BA001280,CLI_0950,B,Bénéficiaire en cas de décès
ROLE_003716,BA001281,CLI_0951,S,Souscripteur / Preneur
ROLE_003717,BA001281,CLI_0951,B,Bénéficiaire en cas de décès
ROLE_003718,BA001282,CLI_0951,S,Souscripteur / Preneur
ROLE_003719,BA001282,CLI_0951,A,Assuré
ROLE_003720,BA001282,CLI_0951,B,Bénéficiaire en cas de décès
ROLE_003721,BA001283,CLI_0952,S,Souscripteur / Preneur
ROLE_003722,BA001283,CLI_0952,A,Assuré
ROLE_003723,BA001283,CLI_0952,B,Bénéficiaire en cas de décès
ROLE_003724,BA001284,CLI_0953,S,Souscripteur / Preneur
ROLE_003725,BA001284,CLI_0953,B,Bénéficiaire en cas de décès
ROLE_003726,BA001285,CLI_0954,S,Souscripteur / Preneur
ROLE_003727,BA001285,CLI_0954,A,Assuré
ROLE_003728,BA001285,CLI_0954,B,Bénéficiaire en cas de décès
ROLE_003729,BA001286,CLI_0955,S,Souscripteur / Preneur
ROLE_003730,BA001286,CLI_0955,A,Assuré
ROLE_003731,BA001286,CLI_0955,B,Bénéficiaire en cas de décès
ROLE_003732,BA001287,CLI_0956,S,Souscripteur / Preneur
ROLE_003733,BA001287,CLI_0956,A,Assuré
ROLE_003734,BA001287,CLI_0956,B,Bénéficiaire en cas de décès
ROLE_003735,BA001287,CLI_0956,UBO,Bénéficiaire effectif
ROLE_003736,BA001288,CLI_0957,S,Souscripteur / Preneur
ROLE_003737,BA001288,CLI_0957,A,Assuré
ROLE_003738,BA001288,CLI_0957,B,Bénéficiaire en cas de décès
ROLE_003739,BA001289,CLI_0958,S,Souscripteur / Preneur
ROLE_003740,BA001289,CLI_0958,A,Assuré
ROLE_003741,BA001289,CLI_0958,B,Bénéficiaire en cas de décès
ROLE_003742,BA001290,CLI_0958,S,Souscripteur / Preneur
ROLE_003743,BA001290,CLI_0958,A,Assuré
ROLE_003744,BA001290,CLI_0958,B,Bénéficiaire en cas de décès
ROLE_003745,BA001291,CLI_0959,S,Souscripteur / Preneur
ROLE_003746,BA001291,CLI_0959,A,Assuré
ROLE_003747,BA001291,CLI_0959,B,Bénéficiaire en cas de décès
ROLE_003748,BA001292,CLI_0960,S,Souscripteur / Preneur
ROLE_003749,BA001292,CLI_0960,A,Assuré
ROLE_003750,BA001292,CLI_0960,B,Bénéficiaire en cas de décès
ROLE_003751,BA001293,CLI_0961,S,Souscripteur / Preneur
ROLE_003752,BA001293,CLI_0961,A,Assuré
ROLE_003753,BA001293,CLI_0961,B,Bénéficiaire en cas de décès
ROLE_003754,BA001294,CLI_0962,S,Souscripteur / Preneur
ROLE_003755,BA001294,CLI_0962,A,Assuré
ROLE_003756,BA001294,CLI_0962,B,Bénéficiaire en cas de décès
ROLE_003757,BA001295,CLI_0963,S,Souscripteur / Preneur
ROLE_003758,BA001295,CLI_0963,A,Assuré
ROLE_003759,BA001295,CLI_0963,B,Bénéficiaire en cas de décès
ROLE_003760,BA001296,CLI_0963,S,Souscripteur / Preneur
ROLE_003761,BA001296,CLI_0963,B,Bénéficiaire en cas de décès
ROLE_003762,BA001297,CLI_0964,S,Souscripteur / Preneur
ROLE_003763,BA001297,CLI_0964,A,Assuré
ROLE_003764,BA001297,CLI_0964,B,Bénéficiaire en cas de décès
ROLE_003765,BA001298,CLI_0964,S,Souscripteur / Preneur
ROLE_003766,BA001298,CLI_0964,A,Assuré
ROLE_003767,BA001298,CLI_0964,B,Bénéficiaire en cas de décès
ROLE_003768,BA001299,CLI_0965,S,Souscripteur / Preneur
ROLE_003769,BA001299,CLI_0965,A,Assuré
ROLE_003770,BA001299,CLI_0965,B,Bénéficiaire en cas de décès
ROLE_003771,BA001300,CLI_0966,S,Souscripteur / Preneur
ROLE_003772,BA001300,CLI_0966,A,Assuré
ROLE_003773,BA001300,CLI_0966,B,Bénéficiaire en cas de décès
ROLE_003774,BA001301,CLI_0967,S,Souscripteur / Preneur
ROLE_003775,BA001301,CLI_0967,A,Assuré
ROLE_003776,BA001301,CLI_0967,B,Bénéficiaire en cas de décès
ROLE_003777,BA001302,CLI_0968,S,Souscripteur / Preneur
ROLE_003778,BA001302,CLI_0968,A,Assuré
ROLE_003779,BA001302,CLI_0968,B,Bénéficiaire en cas de décès
ROLE_003780,BA001303,CLI_0969,S,Souscripteur / Preneur
ROLE_003781,BA001303,CLI_0969,A,Assuré
ROLE_003782,BA001303,CLI_0969,B,Bénéficiaire en cas de décès
ROLE_003783,BA001304,CLI_0969,S,Souscripteur / Preneur
ROLE_003784,BA001304,CLI_0969,A,Assuré
ROLE_003785,BA001304,CLI_0969,B,Bénéficiaire en cas de décès
ROLE_003786,BA001305,CLI_0970,S,Souscripteur / Preneur
ROLE_003787,BA001305,CLI_0970,A,Assuré
ROLE_003788,BA001305,CLI_0970,B,Bénéficiaire en cas de décès
ROLE_003789,BA001306,CLI_0970,S,Souscripteur / Preneur
ROLE_003790,BA001306,CLI_0970,A,Assuré
ROLE_003791,BA001306,CLI_0970,B,Bénéficiaire en cas de décès
ROLE_003792,BA001307,CLI_0970,S,Souscripteur / Preneur
ROLE_003793,BA001307,CLI_0970,A,Assuré
ROLE_003794,BA001307,CLI_0970,B,Bénéficiaire en cas de décès
ROLE_003795,BA001308,CLI_0971,S,Souscripteur / Preneur
ROLE_003796,BA001308,CLI_0971,A,Assuré
ROLE_003797,BA001308,CLI_0971,B,Bénéficiaire en cas de décès
ROLE_003798,BA001309,CLI_0972,S,Souscripteur / Preneur
ROLE_003799,BA001309,CLI_0972,A,Assuré
ROLE_003800,BA001309,CLI_0972,B,Bénéficiaire en cas de décès
ROLE_003801,BA001310,CLI_0972,S,Souscripteur / Preneur
ROLE_003802,BA001310,CLI_0972,A,Assuré
ROLE_003803,BA001310,CLI_0972,B,Bénéficiaire en cas de décès
ROLE_003804,BA001311,CLI_0973,S,Souscripteur / Preneur
ROLE_003805,BA001311,CLI_0973,A,Assuré
ROLE_003806,BA001311,CLI_0973,B,Bénéficiaire en cas de décès
ROLE_003807,BA001312,CLI_0974,S,Souscripteur / Preneur
ROLE_003808,BA001312,CLI_0974,B,Bénéficiaire en cas de décès
ROLE_003809,BA001313,CLI_0975,S,Souscripteur / Preneur
ROLE_003810,BA001313,CLI_0975,A,Assuré
ROLE_003811,BA001313,CLI_0975,B,Bénéficiaire en cas de décès
ROLE_003812,BA001314,CLI_0976,S,Souscripteur / Preneur
ROLE_003813,BA001314,CLI_0976,A,Assuré
ROLE_003814,BA001314,CLI_0976,B,Bénéficiaire en cas de décès
ROLE_003815,BA001315,CLI_0977,S,Souscripteur / Preneur
ROLE_003816,BA001315,CLI_0977,A,Assuré
ROLE_003817,BA001315,CLI_0977,B,Bénéficiaire en cas de décès
ROLE_003818,BA001316,CLI_0978,S,Souscripteur / Preneur
ROLE_003819,BA001316,CLI_0978,B,Bénéficiaire en cas de décès
ROLE_003820,BA001317,CLI_0979,S,Souscripteur / Preneur
ROLE_003821,BA001317,CLI_0979,A,Assuré
ROLE_003822,BA001317,CLI_0979,B,Bénéficiaire en cas de décès
ROLE_003823,BA001318,CLI_0979,S,Souscripteur / Preneur
ROLE_003824,BA001318,CLI_0979,A,Assuré
ROLE_003825,BA001318,CLI_0979,B,Bénéficiaire en cas de décès
ROLE_003826,BA001319,CLI_0980,S,Souscripteur / Preneur
ROLE_003827,BA001319,CLI_0980,A,Assuré
ROLE_003828,BA001319,CLI_0980,B,Bénéficiaire en cas de décès
ROLE_003829,BA001320,CLI_0980,S,Souscripteur / Preneur
ROLE_003830,BA001320,CLI_0980,A,Assuré
ROLE_003831,BA001320,CLI_0980,B,Bénéficiaire en cas de décès
ROLE_003832,BA001321,CLI_0980,S,Souscripteur / Preneur
ROLE_003833,BA001321,CLI_0980,A,Assuré
ROLE_003834,BA001321,CLI_0980,B,Bénéficiaire en cas de décès
ROLE_003835,BA001322,CLI_0981,S,Souscripteur / Preneur
ROLE_003836,BA001322,CLI_0981,A,Assuré
ROLE_003837,BA001322,CLI_0981,B,Bénéficiaire en cas de décès
ROLE_003838,BA001323,CLI_0981,S,Souscripteur / Preneur
ROLE_003839,BA001323,CLI_0981,A,Assuré
ROLE_003840,BA001323,CLI_0981,B,Bénéficiaire en cas de décès
ROLE_003841,BA001324,CLI_0981,S,Souscripteur / Preneur
ROLE_003842,BA001324,CLI_0981,A,Assuré
ROLE_003843,BA001324,CLI_0981,B,Bénéficiaire en cas de décès
ROLE_003844,BA001325,CLI_0982,S,Souscripteur / Preneur
ROLE_003845,BA001325,CLI_0982,A,Assuré
ROLE_003846,BA001325,CLI_0982,B,Bénéficiaire en cas de décès
ROLE_003847,BA001326,CLI_0983,S,Souscripteur / Preneur
ROLE_003848,BA001326,CLI_0983,A,Assuré
ROLE_003849,BA001326,CLI_0983,B,Bénéficiaire en cas de décès
ROLE_003850,BA001327,CLI_0984,S,Souscripteur / Preneur
ROLE_003851,BA001327,CLI_0984,A,Assuré
ROLE_003852,BA001327,CLI_0984,B,Bénéficiaire en cas de décès
ROLE_003853,BA001328,CLI_0985,S,Souscripteur / Preneur
ROLE_003854,BA001328,CLI_0985,A,Assuré
