id_support,ref_support,id_contrat,code_isin,designation,type_fonds,juridiction,risque_juridiction,liquidite,est_offshore,montant_euro,nombre_parts,valeur_cotation_euro,poids_pct,flag_mandat_gestion,date_valorisation
SUP_002074,LU0104884860,BA001086,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,201500,2064.32,97.610779,56.37,False,2026-07-16
SUP_002075,FAS_ROT,BA001087,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,28600,202.58,141.178293,9.7,True,2026-07-24
SUP_002076,FR0010392225,BA001087,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,104700,944.69,110.829951,35.57,True,2026-07-29
SUP_002077,FR0010923383,BA001087,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,35600,282.54,125.998298,12.09,True,2026-07-31
SUP_002078,FR001400OJI4,BA001087,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,125500,1223.42,102.581672,42.64,True,2026-07-08
SUP_002079,LU0255977539,BA001088,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,597800,4851.93,123.208806,100.0,False,2026-07-21
SUP_002080,FID_BNP,BA001089,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,268900,2096.19,128.280433,100.0,True,2026-07-31
SUP_002081,FID_BNP,BA001090,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,316300,2794.14,113.201094,87.31,True,2026-07-24
SUP_002082,FR001400OJI4,BA001090,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,46000,476.68,96.500429,12.69,True,2026-07-28
SUP_002083,FID_BNP,BA001091,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,47800,325.14,147.012174,7.16,True,2026-07-13
SUP_002084,FR0010923383,BA001091,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,620300,5028.46,123.357941,92.84,True,2026-07-20
SUP_002085,FID_UBS,BA001092,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,123900,1194.08,103.76152,43.45,True,2026-08-01
SUP_002086,XS2428662824,BA001092,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,152700,1350.35,113.081844,53.56,True,2026-07-08
SUP_002087,XS2428662824,BA001092,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,8500,66.45,127.912314,2.99,True,2026-08-05
SUP_002088,XS2428662824,BA001093,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,295400,3019.04,97.845524,100.0,False,2026-07-14
SUP_002089,FID_BNP,BA001094,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,4200,38.87,108.061873,1.41,True,2026-07-08
SUP_002090,FR001400OJI4,BA001094,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,259500,2366.44,109.658159,87.09,True,2026-07-26
SUP_002091,FR001400OJI4,BA001094,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,34200,263.14,129.970718,11.49,True,2026-07-13
SUP_002092,FID_UBS,BA001095,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,139100,1185.24,117.360083,41.71,True,2026-07-20
SUP_002093,FR0010923383,BA001095,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,6800,68.92,98.659699,2.03,True,2026-07-09
SUP_002094,FR0010392225,BA001095,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,187700,1473.16,127.413038,56.26,True,2026-07-21
SUP_002095,FID_BNP,BA001096,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,452400,4420.7,102.336659,100.0,True,2026-08-02
SUP_002096,PE_CAY_01,BA001097,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,288500,2360.95,122.196736,46.9,False,2026-07-30
SUP_002097,FR0010392225,BA001097,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,276900,2332.47,118.715157,45.01,False,2026-07-27
SUP_002098,XS2428662824,BA001097,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,49700,418.7,118.699992,8.09,False,2026-07-25
SUP_002099,FID_BNP,BA001098,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,96600,853.87,113.132481,29.37,True,2026-07-14
SUP_002100,LU0255977539,BA001098,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,232400,2248.79,103.344322,70.63,True,2026-07-19
SUP_002101,FID_UBS,BA001099,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,132100,906.44,145.735364,36.71,True,2026-07-23
SUP_002102,LU0255977539,BA001099,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,141000,1135.69,124.15381,39.19,True,2026-07-30
SUP_002103,FR0010392225,BA001099,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,21700,258.47,83.956464,6.02,True,2026-07-17
SUP_002104,LU0104884860,BA001099,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,65100,745.66,87.305235,18.08,True,2026-07-24
SUP_002105,LU0255977539,BA001100,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,491900,5579.1,88.168363,41.11,False,2026-07-31
SUP_002106,PE_CAY_01,BA001100,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,704500,5487.57,128.380956,58.89,False,2026-07-29
SUP_002107,FID_UBS,BA001101,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,272800,2126.6,128.27994,100.0,True,2026-07-22
SUP_002108,FID_BNP,BA001102,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,340100,3269.07,104.0358,100.0,True,2026-07-29
SUP_002109,FID_BNP,BA001103,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,176300,1481.98,118.962333,12.52,True,2026-07-08
SUP_002110,FR0010923383,BA001103,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,210100,2265.56,92.736317,14.91,True,2026-07-11
SUP_002111,LU0255977539,BA001103,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,249600,2621.84,95.20045,17.72,True,2026-07-10
SUP_002112,FR001400OJI4,BA001103,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,772700,7323.44,105.510597,54.85,True,2026-07-08
SUP_002113,FID_UBS,BA001104,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1292400,12254.14,105.46644,100.0,True,2026-07-17
SUP_002114,FID_UBS,BA001105,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,36600,388.38,94.237004,5.8,True,2026-07-30
SUP_002115,XS2428662824,BA001105,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,470100,3334.32,140.988396,74.58,True,2026-08-02
SUP_002116,FR0010392225,BA001105,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,123700,850.87,145.381073,19.62,True,2026-08-04
SUP_002117,FID_UBS,BA001106,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,968000,9328.56,103.767377,100.0,True,2026-07-19
SUP_002118,FID_UBS,BA001107,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,66300,584.33,113.463588,15.89,True,2026-07-24
SUP_002119,FR001400OJI4,BA001107,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,227200,2267.07,100.217323,54.43,True,2026-07-29
SUP_002120,FR0010392225,BA001107,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,123900,927.59,133.571647,29.68,True,2026-07-27
SUP_002121,FID_BNP,BA001108,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,324200,2488.08,130.3015,100.0,True,2026-07-14
SUP_002122,FID_BNP,BA001109,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,2198400,21762.49,101.017839,100.0,True,2026-07-15
SUP_002123,LU0104884860,BA001110,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,646400,6115.65,105.696124,100.0,False,2026-07-19
SUP_002124,FID_UBS,BA001111,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,369200,2486.04,148.509174,100.0,True,2026-07-29
SUP_002125,FID_BNP,BA001112,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,285900,2329.47,122.731554,59.66,True,2026-07-20
SUP_002126,XS2428662824,BA001112,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,193400,1351.07,143.145282,40.34,True,2026-07-20
SUP_002127,FID_UBS,BA001113,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,267900,2200.66,121.736231,97.31,True,2026-07-11
SUP_002128,FR001400OJI4,BA001113,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,7400,64.3,115.077575,2.69,True,2026-07-13
SUP_002129,FID_UBS,BA001114,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,306400,3249.18,94.300821,65.25,True,2026-08-05
SUP_002130,XS2428662824,BA001114,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,163100,1716.69,95.008537,34.75,True,2026-07-21
SUP_002131,FR001400OJI4,BA001115,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,94200,752.63,125.160309,21.77,False,2026-07-11
SUP_002132,PE_LUX_01,BA001115,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,111300,813.37,136.83875,25.74,False,2026-07-11
SUP_002133,FR0010392225,BA001115,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,227000,2157.6,105.209352,52.49,False,2026-07-09
SUP_002134,LU0104884860,BA001116,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,24900,235.35,105.800875,13.75,False,2026-07-21
SUP_002135,FR0010392225,BA001116,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,24500,167.73,146.070884,13.53,False,2026-07-27
SUP_002136,LU0104884860,BA001116,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,131900,1546.84,85.270608,72.72,False,2026-07-22
SUP_002137,FAS_IND,BA001117,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,172300,1214.74,141.841032,70.77,True,2026-07-13
SUP_002138,FR0010923383,BA001117,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,71200,770.4,92.419552,29.23,True,2026-07-31
SUP_002139,FID_UBS,BA001118,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,366900,2495.07,147.050245,71.37,True,2026-07-30
SUP_002140,FR0010392225,BA001118,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,147200,1075.29,136.893692,28.63,True,2026-07-18
SUP_002141,FID_UBS,BA001119,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,197900,2110.71,93.759891,22.25,True,2026-07-08
SUP_002142,XS2428662824,BA001119,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,691700,8105.67,85.335377,77.75,True,2026-07-08
SUP_002143,LU0104884860,BA001120,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,481500,3240.71,148.578458,49.87,False,2026-07-25
SUP_002144,FR0010392225,BA001120,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,483900,3377.16,143.286233,50.13,False,2026-07-22
SUP_002145,FR0010923383,BA001121,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,315000,2524.11,124.796662,100.0,False,2026-07-16
SUP_002146,FID_BNP,BA001122,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,26500,280.75,94.391167,11.68,True,2026-07-11
SUP_002147,LU0255977539,BA001122,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,8400,100.81,83.321208,3.7,True,2026-07-19
SUP_002148,FR0010392225,BA001122,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,191800,1397.37,137.257905,84.62,True,2026-07-22
SUP_002149,FID_UBS,BA001123,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,292800,2683.69,109.103389,100.0,True,2026-07-30
SUP_002150,XS2428662824,BA001124,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,255200,2900.12,87.996232,39.12,False,2026-07-23
SUP_002151,FR001400OJI4,BA001124,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,397200,4852.55,81.853947,60.88,False,2026-07-29
SUP_002152,FID_BNP,BA001125,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,197900,1493.62,132.496607,56.82,True,2026-07-18
SUP_002153,FR0010923383,BA001125,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,141700,984.58,143.919428,40.7,True,2026-07-20
SUP_002154,LU0255977539,BA001125,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,8600,70.2,122.499515,2.48,True,2026-07-08
SUP_002155,FID_UBS,BA001126,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,163600,1136.9,143.900315,21.2,True,2026-07-23
SUP_002156,LU0104884860,BA001126,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,303000,2486.86,121.84049,39.25,True,2026-07-29
SUP_002157,FR001400OJI4,BA001126,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,305300,2366.6,129.003747,39.55,True,2026-08-04
SUP_002158,FID_UBS,BA001127,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,303800,2768.57,109.731844,100.0,True,2026-08-01
SUP_002159,FR0010392225,BA001128,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,705800,8097.17,87.166267,76.42,False,2026-07-10
SUP_002160,LU0104884860,BA001128,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,45500,318.12,143.027434,4.92,False,2026-07-16
SUP_002161,FR001400OJI4,BA001128,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,172300,1684.44,102.289477,18.66,False,2026-08-02
SUP_002162,FAS_ROT,BA001129,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,500500,5840.29,85.697765,100.0,True,2026-07-18
SUP_002163,FAS_ROT,BA001130,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,1728500,12966.23,133.307791,100.0,True,2026-07-09
SUP_002164,FAS_ROT,BA001131,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,1872900,20456.77,91.554024,100.0,True,2026-07-27
SUP_002165,FID_BNP,BA001132,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,341200,2315.82,147.334685,21.43,True,2026-08-01
SUP_002166,FR0010923383,BA001132,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,180000,1443.22,124.721019,11.31,True,2026-07-10
SUP_002167,FR001400OJI4,BA001132,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,1070700,12181.25,87.897406,67.26,True,2026-07-19
SUP_002168,FID_BNP,BA001133,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,328800,2312.24,142.199487,100.0,True,2026-07-18
SUP_002169,FID_BNP,BA001134,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,415400,3509.64,118.359716,100.0,True,2026-07-14
SUP_002170,FID_UBS,BA001135,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,520900,4636.55,112.346535,100.0,True,2026-07-31
SUP_002171,FID_BNP,BA001136,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1395900,11412.27,122.315762,100.0,True,2026-07-14
SUP_002172,FAS_ROT,BA001137,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,361700,2560.59,141.256746,37.76,True,2026-08-02
SUP_002173,FR001400OJI4,BA001137,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,596100,6516.54,91.474867,62.24,True,2026-07-09
SUP_002174,XS2428662824,BA001138,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,82300,839.65,98.017175,7.0,False,2026-07-19
SUP_002175,FR0010392225,BA001138,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,8600,106.21,80.968834,0.73,False,2026-07-17
SUP_002176,FR0010392225,BA001138,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,668100,5896.84,113.297994,56.85,False,2026-07-24
SUP_002177,FR0010392225,BA001138,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,416300,2995.97,138.953195,35.42,False,2026-07-19
SUP_002178,FID_BNP,BA001139,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,317800,2708.64,117.328211,100.0,True,2026-08-04
SUP_002179,FID_BNP,BA001140,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,789400,6550.11,120.517067,52.87,True,2026-07-30
SUP_002180,FR0010392225,BA001140,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,703700,7659.24,91.876004,47.13,True,2026-07-19
SUP_002181,PE_CAY_01,BA001141,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,1287900,9936.88,129.608138,80.85,False,2026-07-18
SUP_002182,XS2428662824,BA001141,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,305000,2500.54,121.973567,19.15,False,2026-07-12
SUP_002183,FID_UBS,BA001142,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,162700,1262.93,128.82704,56.6,True,2026-08-04
SUP_002184,FR0010923383,BA001142,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,124700,1313.55,94.933806,43.4,True,2026-07-08
SUP_002185,FID_BNP,BA001143,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,35100,381.81,91.930555,12.44,True,2026-07-31
SUP_002186,FR001400OJI4,BA001143,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,178700,1860.03,96.073545,63.38,True,2026-07-20
SUP_002187,FR001400OJI4,BA001143,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,68200,657.03,103.800996,24.18,True,2026-07-07
SUP_002188,FR001400OJI4,BA001144,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,245700,2012.99,122.05729,74.39,False,2026-07-11
SUP_002189,XS2428662824,BA001144,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,84600,720.46,117.424951,25.61,False,2026-07-19
SUP_002190,FID_BNP,BA001145,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,391500,3469.72,112.833251,64.63,True,2026-07-28
SUP_002191,FR0010923383,BA001145,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,191000,1464.81,130.392357,31.53,True,2026-07-26
SUP_002192,LU0104884860,BA001145,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,23300,267.88,86.97935,3.84,True,2026-07-12
SUP_002193,FID_UBS,BA001146,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,358200,3615.2,99.081601,100.0,True,2026-07-31
SUP_002194,LU0104884860,BA001147,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,498100,4998.4,99.651899,86.17,False,2026-07-21
SUP_002195,LU0104884860,BA001147,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,79900,573.63,139.288277,13.83,False,2026-08-03
SUP_002196,FAS_ROT,BA001148,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,88800,599.53,148.115917,30.49,True,2026-07-29
SUP_002197,FR0010392225,BA001148,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,202400,1834.07,110.355546,69.51,True,2026-07-14
SUP_002198,FID_UBS,BA001149,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,338900,3231.02,104.889527,100.0,True,2026-08-02
SUP_002199,FID_BNP,BA001150,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,353600,2397.81,147.468116,81.93,True,2026-07-16
SUP_002200,XS2428662824,BA001150,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,78000,710.46,109.787443,18.07,True,2026-08-03
SUP_002201,FID_BNP,BA001151,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,285200,3008.33,94.803533,100.0,True,2026-07-31
SUP_002202,FR0010923383,BA001152,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,167000,1158.05,144.207444,100.0,False,2026-08-02
SUP_002203,FID_BNP,BA001153,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1164000,8363.98,139.168236,100.0,True,2026-07-25
SUP_002204,FID_UBS,BA001154,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,969500,9659.5,100.367462,40.55,True,2026-07-23
SUP_002205,LU0104884860,BA001154,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,244800,2282.32,107.259392,10.24,True,2026-07-21
SUP_002206,FR001400OJI4,BA001154,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,1176500,9305.55,126.429994,49.21,True,2026-07-09
SUP_002207,FAS_IND,BA001155,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,1786000,17860.03,99.999857,100.0,True,2026-07-30
SUP_002208,FID_UBS,BA001156,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,803600,5954.63,134.953841,100.0,True,2026-07-07
SUP_002209,FID_UBS,BA001157,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,149500,1298.65,115.11965,33.1,True,2026-08-01
SUP_002210,FR0010392225,BA001157,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,64000,430.15,148.786729,14.17,True,2026-07-15
SUP_002211,LU0104884860,BA001157,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,238100,1944.34,122.45806,52.73,True,2026-08-03
SUP_002212,FID_BNP,BA001158,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,618600,6388.64,96.828191,100.0,True,2026-07-27
SUP_002213,FID_UBS,BA001159,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,439800,4529.72,97.092044,100.0,True,2026-07-21
SUP_002214,FAS_IND,BA001160,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,27700,335.09,82.664714,11.88,True,2026-07-10
SUP_002215,FR001400OJI4,BA001160,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,175700,1578.5,111.308357,75.32,True,2026-07-15
SUP_002216,FR0010392225,BA001160,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,29800,208.95,142.615661,12.79,True,2026-07-28
SUP_002217,FAS_ROT,BA001161,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,122500,858.3,142.7236,50.62,True,2026-07-15
SUP_002218,FR0010392225,BA001161,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,56200,492.94,114.008849,23.21,True,2026-07-22
SUP_002219,FR0010923383,BA001161,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,63300,451.56,140.179985,26.17,True,2026-07-21
SUP_002220,FID_BNP,BA001162,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1021700,9759.91,104.683385,96.9,True,2026-08-02
SUP_002221,XS2428662824,BA001162,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,32700,226.4,144.433938,3.1,True,2026-07-10
SUP_002222,FID_UBS,BA001163,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,447000,4862.01,91.937274,100.0,True,2026-07-08
SUP_002223,FAS_IND,BA001164,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,160500,1353.78,118.556654,100.0,True,2026-07-11
